id,text,created_at
1600889764391051264,.@Pfizer's #Omicron BA.4/BA.5-adapted bivalent #COVID19 vaccine received FDA emergency use authorization for use for children six months through four years of age as a third dose.https://t.co/JIsozw3GMg,2022-12-08T16:27:17.000Z
1600889575530008577,"Fruitful meeting with Prithvirajsing Roopun, President of the Republic of #Mauritius🇲🇺. I commended his leadership for the exemplary handling of the #COVID19 crisis &amp; expressed @WorldBank's commitment to supporting Mauritius realize its economic &amp; social aspirations. https://t.co/J0tUMP5C6m",2022-12-08T16:26:32.000Z
1600888710517510150,"Starting December 12, eligible Ontarians can visit a local pharmacy for a Paxlovid prescription, making it more convenient to access #COVID19 antiviral treatment closer to home.   Learn more: https://t.co/XOhPYS6WPg https://t.co/FR4cOgylbA",2022-12-08T16:23:06.000Z
1600887377836113920,"#MiddayNews |Mumbai records 14 new Covid-19 cases, no death#COVID19 #Mumbai #CovidUpdate https://t.co/GoEi9Kjuhn",2022-12-08T16:17:48.000Z
1600886672413048833,#WIONFineprint | China has released a new nasal #COVID19 vaccine. This comes as the nation relaxes its Zero-COVID policies.  @PriyankaSh25 brings you the details https://t.co/vAc2VbLrrW,2022-12-08T16:15:00.000Z
1600885224933658626,The #COVID19 Dashboard has been updated: https://t.co/XhspoyTG79Weekly updates are published every Thursday.Daily data up to the most recent available is added in each weekly update.,2022-12-08T16:09:15.000Z
1600884812562444290,"Starting December 12, eligible Ontarians can visit a local pharmacy for a Paxlovid prescription, making it more convenient to access #COVID19 antiviral treatment closer to home.Learn more: https://t.co/qoWIqsKQIC https://t.co/O1Yk8dYU6t",2022-12-08T16:07:36.000Z
1600884576762875904,"Dr. @mariangelasimao is retiring after five years at @WHO, and here she speaks with @JennyLeiRavelo about:🦠Her #COVID19 regrets📝What business needs to be finished👀A suggestion for her successorRead the full interview here: https://t.co/CfhMGtqkT3 https://t.co/LvWbY5lWUK",2022-12-08T16:06:40.000Z
1600883900665909249,"#Shareworthy: We're thrilled to award 18 organizations with $6.6M+ in funding from our Volunteer Generation Fund to bolster #COVID19 response, student mentorship for @nps_success &amp; more through #Volunteerism. Read more about this investment: https://t.co/SX55BZ5Kvk. https://t.co/jANDSl23iR",2022-12-08T16:03:59.000Z
1600883577096478721,"Experiencing symptoms of #COVID19? Make sure to get tested. For more information, visit ➡️ https://t.co/nIBTprHHX8. https://t.co/NzqEbKRS9R",2022-12-08T16:02:42.000Z
1600883004888555520,@MichiganDOT Cash payments are not accepted from eastbound @MDOT_BWB  #BlueWaterBridge customers during the #COVID19 pandemic. Thank you for your cooperation. #MDOT,2022-12-08T16:00:25.000Z
1600882921681870848,(2/2) Do your part by:•  getting all recommended #COVID19 vaccine doses and the flu shot.•  staying home if you're sick.•  wearing a high-quality tight-fitting mask.•  washing and sanitizing your hands often.Visit https://t.co/kXN9o1IIUt for more information.,2022-12-08T16:00:06.000Z
1600882919773536257,"With #COVID19 cases on the rise and #flu at its highest level in five years, LDH reminds residents to make sure they and their loved ones are up to date on their vaccinations and boosters ahead of holiday gatherings. https://t.co/N1DJvj3UHS",2022-12-08T16:00:05.000Z
1600882918615826434,#HandWashing is important to stop the spread of #COVID19 and other diseases! Do you remember the steps? 🧼 https://t.co/DzTdev9443,2022-12-08T16:00:05.000Z
1600882908763459584,"Today marks the 2nd anniversary of the UK's #Covid19 vaccination programme 💉As people prepare to celebrate Christmas, @LancsResilience and @LSCICB are encouraging Lancashire residents to top up their protection 🎅Read more here 👇https://t.co/o8KnxYI3OB",2022-12-08T16:00:03.000Z
1600881317222023169,"To reinforce #Romania’s 🇷🇴 #COVID19 response efforts, WHO provided ongoing strategic, technical and material support to the Government of Romania. New report! 🔖 WHO delivering results and making an impact: stories from the ground 🔗https://t.co/ubyqAY2rgm #WHOImpact https://t.co/f1MaeAseuy",2022-12-08T15:53:43.000Z
1600880394320199681,#AustinPublicHealth recommends families get up-to-date with #COVID19 &amp; #Flu vax. Community tranmissions are rising in the ATX area. #takecareofeachother #stayoutofthehospitalfortheholidays  https://t.co/xACHxdOI52  HR,2022-12-08T15:50:03.000Z
1600879509829726208,"The period of both the #isolation order for #COVID19 patients and #quarantine order for close contacts will be shortened by two days from December 9, if negative results are obtained in all the daily rapid antigen tests https://t.co/hxpKXIiPAw https://t.co/QfLwWZGTsK",2022-12-08T15:46:32.000Z
1600878913785397250,"Delighted to have our @ESRC funded project on the impacts of #COVID19, Islamophobia and Muslims be published as open access in one of the leading journals for ethnicity and race. https://t.co/Snm0VsDCGR",2022-12-08T15:44:10.000Z
1600878913286275080,"How did the #MPOX response benefit from the #COVID19 experience?On today’s episode of #PHRME, ASTHO member @DrJuthani of @CTDPH recounts how her agency's COVID-19 experience impacted their response to MPOX. Listen 🎧: https://t.co/ZFg554Iz9e https://t.co/xjMXcIw9pg",2022-12-08T15:44:10.000Z
1600877014268882944,"3/3 –– Overseas Régions: - Rising in their #COVID19 epidemic activity in Guyane (R-eff=1.14); [Guadeloupe=1.12]; La Réunion=1.12, very low [high] mortality;- Increasing in Martinique=1.06, high mortality;- Landing in Mayotte=0.65, no expected mortality. https://t.co/fJoVLBoEBc",2022-12-08T15:36:37.000Z
1600877004127342592,"1/3 – France (R-eff=1.09) is increasing at reduced pace in its #COVID19 activity, with medium mortality.61,895 reported cases and 79 deaths/day by Dec 14, if at same pace.Regional forecast for Dec 08 to Dec 11:https://t.co/4Gsv3HaQTP Powered by:@ISG_UNIGE &amp; @SDSCdatascience https://t.co/Cc6yxeyi8w",2022-12-08T15:36:35.000Z
1600876360914071552,3⃣ #COVID19 showed that IP barriers need to be addressed in a collective &amp; coordinated manner. Sharing &amp; licensing of IP - particularly that resulting of publicly funded R&amp;D - should become the norm to enable transfer &amp; dissemination of technology. /6,2022-12-08T15:34:01.000Z
1600875389865234432,"@tenebra99 The same goes for sudden arrhythmic death syndrome (SADS), which has been known for decades but to antivaxxers didn’t exist before December 2020, when the first mass vaccination campaigns against #COVID19 started.",2022-12-08T15:30:10.000Z
1600875355321008128,Dr. @PeterHotez spoke with @Morning_Joe about the bivalent COVID-19 boosters and flu shots. https://t.co/aDpZJPp0Rw #COVID19 #Flu,2022-12-08T15:30:02.000Z
1600875110688342026,"In a public health emergency, as demonstrated by #COVID19, to mount an effective response requires clear health communication.Join us for our side event at #CPHIA2022 in Rwanda 🇷🇼 for this important conversation.Join us in #Kigali, &amp; register at https://t.co/OiNur72pOi https://t.co/tmBWJmu4bE",2022-12-08T15:29:03.000Z
1600874031015923712,"The Chinese mainland on Wednesday reported 4,031 locally transmitted confirmed #COVID19 cases, the National Health Commission said Thursday. https://t.co/xsgaQS3XLX",2022-12-08T15:24:46.000Z
1600874025818931201,"A preacher has been found guilty of fraud after selling “plague protection oil” as a bogus cure for #Covid19Bishop Climate Wiseman, 47, warned followers they could “end up dropping dead” during the pandemic and urged them to get the mixture of hyssop, cedarwood and olive oil https://t.co/i2F13NY6xX",2022-12-08T15:24:45.000Z
1600872930522542087,@ZeetubesII @JKelleyK @dfrost733 @Pouldeau61 @mcfunny @IdunsDaughter @scottstocker4 @ogilville1 @provaxtexan @doom37455413 @barryjohnreid21 @WendyOrent @Frenchg11623069 @BurgerLab12 @pawley_robert @25_cycle @hartl73516271 @Scary7Dr @SariellaForever @Alex_on_A14 @MaureenStroud @TonyBaduy @JonathanHannah @Sasquatch4eva @RickeyH64219156 @IanB_67 @tomsirolimus @JimeeLiberty @Kathmarval @richykirsh @RadioColor @swedishchf @Monstercoyliar @AspAlaAsnAsnTyr @Jaytee116James @jtmayes3 @nuhope2022 @kevinoler @reacharoundu @SkepticalMutant @AndrewLazarus4 @ShockTraumaRN @kevinault @AngryFleas @Nockit1 @ConsequentialBr @krebiozen @jarbot15 #COVID19 #vaccines reduce deaths from Covid-19.Being provirus isn’t actually opposing people dying. Quite the opposite.,2022-12-08T15:20:24.000Z
1600872759650709506,A big thank you to @HantsIOW_fire for supporting the biggest vaccination programme the NHS have ever seen. We couldn’t have done it without you! #OneTeam #COVID19 @SarahJMalcolm @HIOW_ICS https://t.co/6O1PPCZ9d2,2022-12-08T15:19:43.000Z
1600871613242671106,"New Report: Over 11 months in 2020, 378 labs billed #Medicare Part B for questionably high levels of tests added on claims that included #COVID19 tests. This raises concern about potential waste or fraud. OIG referred these labs to CMS for further review: https://t.co/FI5bm0t1DC. https://t.co/Z1b969H9di",2022-12-08T15:15:10.000Z
1600871322367795202,"We announced today that we have received emergency use authorization (EUA) from the U.S. FDA for our BA.4/BA.5 Omicron-targeting #bivalent #COVID19 booster #vaccine, mRNA-1273.222, in children 6 months through 5 years of age. Read more: https://t.co/yGBMzZpcXx https://t.co/46c10BPxpK",2022-12-08T15:14:00.000Z
1600869636202934272,Coordinated global efforts are needed to #EndMalaria after the impact of #COVID19. We believe working with countries and partners to strengthen approaches to prevention and build sustainable implementation platforms is the way forward. #WorldMalariaReport https://t.co/ySkmAoVuRp,2022-12-08T15:07:18.000Z
1600869423912742912,For the first year since #COVID19 the West Ealing Christmas Fair is back!Loads of kids activities and shopping opportunities this Saturday 9th Dec in and around West Ealing library@EalingLibs https://t.co/NFoRl35E9v,2022-12-08T15:06:28.000Z
1600869136804253696,"Open now until 3 pm: Get a free #COVID19 vaccine, booster, and/or PCR test at the @umassmemorial Mercantile Center Clinic at 100 Front Street.Getting the updated booster will give you the best protection from the current strains of Omicron. https://t.co/QVermslQsf",2022-12-08T15:05:19.000Z
1600869112506449924,"Open now until 3 pm: Get a free #COVID19 vaccine, booster, and/or PCR test at the @umassmemorial Mercantile Center Clinic at 100 Front Street.Getting the updated booster will give you the best protection from the current strains of Omicron. https://t.co/L54wZcRy24",2022-12-08T15:05:13.000Z
1600868350116216837,"⭐Page Alert⭐  #COVID19, RSV &amp; InfluenzaFor key influenza and #RSV resources for clinicians in the context of COVID-19, check out: https://t.co/Iu5dFjoxvfThis page will be updated as the winter 2022-2023 season progresses@IDSAInfo @CDCgov @PIDSociety @BAK2StratComms https://t.co/Sui1gxESEI",2022-12-08T15:02:12.000Z
1600868000718012416,📢 Calling all older adults in TO! Visit a participating @ShopprsDrugMart TODAY on Seniors' Day for walk-in #COVID19 &amp; #flu vaccines. ➡️ More info: https://t.co/2M4EMTpxGZ https://t.co/1a5Cw40e56,2022-12-08T15:00:48.000Z
1600867834283761664,"DHHR reports as of December 8, 2022, there are currently 879 active #COVID19 cases statewide. There were no deaths reported to DHHR over the last 24 hours, and the total deaths remain at 7,636 attributed to COVID-19.https://t.co/SfXuEolZvd https://t.co/ZVKemQBBdC",2022-12-08T15:00:09.000Z
1600867811714277377,The #COVID19 pandemic taught many the importance of proper hand washing. Washing your hands prevents the spread of germs!#HandWashingAwarenessWeek https://t.co/5qtCCssqLP,2022-12-08T15:00:03.000Z
1600867006571593736,9 patients test positive for #COVID19 in Tamil Nadu today (December 8). Here is the update. #Corona https://t.co/hp8IakK1D8,2022-12-08T14:56:51.000Z
1600866865722830848,ICYMI: @JenniferShutt on the elimination of #COVID19 vaccine mandate in National Defense Authorization Act.https://t.co/Qm1XlxfYCU,2022-12-08T14:56:18.000Z
1600866538961006592,"Some are calling for a #PandemicAmnesty—forgiveness from the public for any perceived missteps in the handling of the #COVID19 pandemic.We speak with Dr. @AKheriaty, who believes that reconciliation is obtainable—but only under certain circumstances. https://t.co/M8pdFFLB9I",2022-12-08T14:55:00.000Z
1600866139218878464,The House #NDAA could get a vote as early as this afternoon. @RepMikeTurner supports ending military #COVID19 vaccine mandate. #FY23ndaa  https://t.co/zlk07AEGUF,2022-12-08T14:53:24.000Z
1600864096408272896,"#COVID19 resulted in unprecedented social &amp; economic shocks across Jordan.In Ghor Al Safi, a new public park &amp; community centre is giving residents hope for a more sustainable future 👇@ilo | @UNHABITAT |  @UNOPS_Jordan https://t.co/EugtPQyQTc",2022-12-08T14:45:17.000Z
1600864022647246848,"As the Chinese govt begins rolling back strict #Covid19 restrictions, there’s of course the threat of rising number of infections https://t.co/L7PEY03tpb",2022-12-08T14:45:00.000Z
1600861511169150976,"Proper handwashing is an important way to reduce the risk of #COVID19 and other illnesses. Learn the correct approach to #handwashing, as well as other strategies to help prevent infectious diseases, with this resource:  https://t.co/6LXsBYWNTI #HandwashingAwarenessWeek https://t.co/ven0eRZuTR",2022-12-08T14:35:01.000Z
1600860499629031425,"Starting December 12, eligible Ontarians can visit a local pharmacy for a Paxlovid prescription, making it more convenient to access #COVID19 antiviral treatment closer to home.  Learn more: https://t.co/cKrruODwaR https://t.co/yq8IUlo5PD",2022-12-08T14:31:00.000Z
